Gender,Height,Weight
Male,169.3560419,183.4383373
Male,167.0189665,179.8556896
Female,158.753465,128.581092
Female,164.1077734,154.8535061
Male,172.7718661,172.546901
Male,183.4261887,204.9377601
Male,164.7937219,161.6110178
Female,159.042811,128.1681409
Female,165.116401,137.9009165
Male,182.0859746,203.5618459
Male,176.2632791,204.5867297
Male,172.8950622,166.2635001
Female,160.8884519,126.8392255
Male,174.9984287,196.1362692
Male,165.6245936,163.6335966
Female,162.2667547,135.846194
Male,169.9674917,175.2039346
Female,171.5016721,158.209688
Male,180.1262219,189.5576375
Female,164.5813744,172.6918813
Female,164.838071,149.5452
Female,162.7452176,127.2231881
Male,173.1618678,179.0703394
Male,168.3344792,178.6142906
Male,179.4337091,198.4911677
Male,173.0367165,186.9076616
Male,176.0035546,187.7453519
Female,158.7970323,128.8515295
Male,178.9104295,200.2047343
Female,173.6736499,163.8097458
Male,176.1230426,193.0413635
Male,184.6468854,220.8663652
Male,168.336796,154.3956248
Female,175.2233718,152.9571484
Male,165.9807905,162.6877103
Male,188.9346368,213.653765
Male,170.3428748,178.5148196
Male,185.9483856,221.7792786
Female,158.8099742,127.1497346
Male,165.8181613,163.9576346
Female,162.0419222,146.4552986
Male,170.391491,182.0089108
Male,173.8198005,196.1030828
Female,165.2919575,143.1857102
Male,177.755154,176.4649261
Female,158.7496013,132.561613
Female,158.4860794,121.5127797
Male,188.0967692,207.7282041
Female,172.0489902,159.1970128
Female,169.2965587,152.6978513
Male,183.9733559,208.1415371
Male,177.9295149,184.8335198
Male,172.6297523,173.911384
Female,159.3064812,122.8745595
Male,184.2564176,198.7339344
Male,188.0254071,209.7592721
Male,165.5727483,165.0280126
Female,170.3505728,170.8679059
Male,175.04606,165.1558987
Female,160.8063711,144.0175193
Male,177.6997256,199.8168098
Male,169.3075623,172.9379579
Female,165.2229547,144.8679022
Female,161.8813898,143.1874295
Female,149.7585026,95.75231754
Male,169.7076261,186.3248398
Female,168.574408,157.6160052
Female,157.6428602,125.143641
Male,188.3697385,223.6129532
Female,164.0031031,143.2368387
Male,175.8604587,202.2032307
Female,159.5401989,117.1817011
Male,158.2285251,149.4972517
Female,157.9473152,131.6591192
Female,157.9258194,144.1846129
Male,186.3843828,200.0112625
Male,174.2098468,187.2884789
Female,174.2038547,165.8078729
Female,163.8891163,146.60298
Female,155.2718381,110.6056441
Female,163.5392214,145.3500669
Female,168.8701902,161.063686
Female,163.8481345,141.552481
Female,170.1365546,140.0166211
Female,156.2314093,98.33154637
Female,155.217842,111.7347425
Male,165.7137582,152.2236965
Female,162.2582391,137.1708863
Male,175.1694915,181.5376697
Female,169.4155965,132.2525461
Female,150.7587308,106.1082751
Female,164.3908161,143.8408398
Male,166.9814882,173.8759632
Male,171.9037559,186.5043494
Female,150.2935463,106.139636
Female,158.3976629,143.5577806
Female,155.4640111,127.1862995
Male,158.8965068,132.2629805
Female,144.1240225,103.5404881
Female,157.2135009,153.4658239
Female,172.2951527,160.3547688
Female,177.1123539,187.7853195
Female,169.9500088,151.6128907
Male,184.0662433,208.2945887
Female,151.1051037,102.8145271
Female,168.0735319,154.5147159
Male,177.407372,178.6740444
Female,169.0067162,143.6647139
Female,166.5128933,133.3521644
Male,170.5753473,176.2192786
Female,166.4324254,150.3653172
Female,161.3699165,131.4359895
Male,174.7341804,174.4894863
Male,183.8586645,189.1655919
Female,183.1053293,192.5308633
Female,156.5174838,108.7981989
Male,182.7974035,229.514503
Male,179.2156388,204.2802027
Female,162.424066,135.0374954
Female,164.4488536,141.9806467
Female,164.7260102,147.7259211
Female,157.726848,124.4108355
Male,173.7454645,206.0149398
Male,177.146311,199.8912715
Male,164.7654105,163.1982061
Male,175.2638059,191.2389456
Male,169.7019765,179.5370418
Male,188.4947243,204.7593437
Female,153.7269497,113.2663336
Female,162.9945331,127.2123134
Female,163.8307451,132.2759363
Female,160.7502848,121.250406
Male,166.4779864,168.3000293
Female,160.5703831,134.8961171
Female,162.1097212,138.8957124
Male,176.1574322,194.4505572
Female,160.2388435,131.0931214
Male,176.5960255,161.9709376
Male,175.0702844,200.0600035
Female,171.6566536,179.0191575
Female,167.211677,147.1504632
Male,177.9195464,179.7234884
Female,174.4076999,160.4091225
Male,178.8222946,175.6729628
Female,163.0535532,135.971015
Male,169.0576098,154.6275884
Male,171.1599553,171.0560827
Female,162.8184433,146.6482964
Female,154.1505688,125.5696019
Female,144.6515144,107.1718559
Male,186.2825586,217.0610533
Male,170.6046736,158.4698959
Female,163.3377958,132.8640682
Female,158.4263709,135.7223056
Male,173.1556934,199.7018115
Male,181.7187956,204.7167984
Male,171.6834124,174.4349914
Male,174.8141069,190.7640144
Male,173.4892115,193.702694
Female,156.9291823,118.1455069
Male,177.2327842,203.4551053
Female,156.9818143,125.2284393
Female,149.2281842,97.7224906
Male,178.3717281,196.9491257
Female,168.4371647,139.1419906
Female,159.7241568,149.6065554
Female,165.9220109,145.8522908
Female,159.3524601,141.3430953
Male,161.8608062,165.9794173
Male,182.6724869,203.846582
Female,159.0824515,129.5218545
Female,155.1931987,117.1967838
Female,163.0325725,152.2651195
Male,180.8713533,196.1455062
Female,152.8504727,98.74503773
Male,181.1705827,206.3851911
Male,170.7914178,181.6622367
Female,159.2606257,121.771555
Male,186.3492606,206.0338586
Male,175.6765317,174.3951478
Male,170.1168861,188.0247181
Female,167.7687033,138.9063787
Male,178.0789671,219.8576105
Female,167.8780309,131.1501144
Female,164.0276558,131.6928965
Female,171.1074014,154.0445316
Female,158.2009934,130.3950855
Female,151.248394,99.31381523
Male,186.1411516,217.8960397
Female,162.5437864,139.8677492
Female,170.5640263,166.5201188
Female,157.5181345,121.2394362
Male,166.4507711,177.6182243
Male,175.8621109,197.560031
Male,179.0850555,206.4409425
Female,159.5095766,139.8145762
Female,155.9025375,128.4445276
Female,176.0559886,154.4845417
Female,170.5909863,160.2010312
Female,166.8246879,148.2921528
Female,164.5553001,148.4311769
Female,155.0460053,115.0826718
Male,177.8762242,208.2727386
Male,163.7894214,164.6464698
Female,150.9185278,124.4003202
Female,155.4605884,108.2901042
Male,170.3934701,167.8931769
Male,169.5047941,181.4931577
Female,149.5003302,98.54936416
Female,157.6073663,127.0510315
Male,178.7274498,206.5795246
Female,169.0524872,154.3934174
Female,165.8907887,140.2667004
Male,170.2787177,167.9127926
Male,187.1628726,220.7118883
Female,150.897187,101.2172026
Male,165.4010009,178.1349452
Female,160.8785584,143.708623
Male,184.0119098,202.993331
Male,174.0959905,187.321636
Male,181.5414149,190.5523722
Male,180.8786731,198.0455483
Female,162.2964095,112.4251377
Male,168.0179092,170.7937785
Male,167.1015814,166.2769877
Male,174.9828152,176.1868417
Female,152.6057574,123.7760181
Female,157.8116421,125.2834781
Male,188.4914085,197.4748276
Female,171.3211534,170.8303536
Male,171.2926392,173.23066
Male,176.8848602,197.5962131
Male,167.3157686,178.2166779
Male,174.6173432,195.1162435
Male,171.9600018,185.1482021
Male,178.1393596,202.9880554
Male,162.8089383,164.4822316
Female,160.962373,139.2999346
Male,179.6594335,197.8118822
Female,158.2406629,136.4463361
Male,182.1065255,197.3756657
Male,170.7741845,203.3503393
Female,161.6845057,148.2380117
Male,162.1255873,148.9169373
Female,158.8434432,128.3577116
Male,180.8992518,210.4565046
Male,184.1612019,204.6271564
Female,158.1937422,122.5335012
Female,166.4939833,150.0696919
Female,174.5223332,174.3825163
Female,151.2154532,114.152351
Male,174.9713715,197.6422437
Male,180.9753456,191.0676196
Female,163.6043267,134.7252012
Female,154.7785545,118.6185409
Female,157.1313427,132.6022293
Female,161.5755613,123.7433386
Female,154.1015116,110.7054273
Female,156.1595722,108.0431775
Male,180.0635805,182.2837059
Female,155.3961877,130.4102293
Female,157.2222176,107.4068531
Female,167.9478558,144.9394305
Female,149.2437223,111.6573404
Female,151.1375163,109.9740219
Male,170.6791586,179.2091948
Male,172.8206255,174.3694764
Male,162.7114424,161.0151546
Male,195.1804042,211.7241665
Female,163.7435195,145.1336155
Male,174.8458107,183.6978268
Male,182.6184934,216.0530515
Female,170.1442454,142.9203893
Female,157.1580363,120.9936591
Male,190.8984716,250.3171507
Male,176.2751098,189.9399079
Female,164.1498028,144.9253331
Male,164.2945875,160.7898642
Male,179.9940529,185.4227779
Male,180.5719837,198.0309579
Female,156.2760967,124.8824341
Male,179.5985107,198.7591266
Female,168.1280102,145.5792087
Female,171.0292449,168.6262961
Female,164.8353803,158.2128608
Female,167.5944795,160.7303571
Female,156.4182156,140.5857176
Female,160.0548762,115.961859
Female,167.1318031,142.1464379
Female,156.7036163,122.7464946
Female,172.6641704,157.8336334
Female,165.5152921,151.97845
Male,181.7331791,197.8196148
Male,175.4227851,189.8066455
Female,150.0713344,99.33138344
Male,184.56759,219.8772978
Male,182.1497406,211.5791583
Female,156.9767741,137.3866493
Male,171.5081428,179.0467126
Female,160.2337945,148.9551898
Male,177.0461829,191.7037635
Male,182.501868,193.3869846
Male,170.6234129,170.3025753
Female,166.1965138,153.8187433
Male,161.6748309,159.604267
Male,167.8206946,162.2018404
Male,169.3850777,170.7122297
Female,157.3448281,119.7953958
Male,177.9262438,176.5893792
Female,167.4072084,137.6972279
Male,164.3041953,157.0168086
Male,170.5083877,177.719799
Female,164.4786984,140.5470445
Male,174.0439757,186.7188019
Female,158.2954498,123.9627803
Male,179.4437335,207.5564082
Female,153.8895747,124.3600987
Female,171.0341377,164.9290431
Male,176.0681496,186.7379955
Female,169.3514106,148.4291279
Female,170.5025222,145.7599141
Female,164.1704649,135.2727432
Female,170.2206675,145.5591809
Male,177.6126412,197.0024525
Female,162.9523596,133.1383556
Male,179.3947893,185.2469766
Male,168.7610976,185.9954706
Male,169.8785382,173.5546451
Female,165.2845725,145.6685342
Male,179.2562493,213.0598511
Male,160.6062625,164.5022351
Male,172.4750759,168.6779132
Male,180.926566,198.0665081
Female,161.5125995,117.440811
Female,161.3353611,129.1349836
Female,151.9835434,103.265961
Male,176.8893205,191.3637747
Male,178.3312085,193.953121
Male,154.3002194,136.1678657
Male,156.6633418,156.4454748
Female,158.1189608,135.9323727
Male,177.2174981,169.749522
Male,181.8511132,197.8870628
Female,166.2746749,146.735677
Female,158.730859,117.3070672
Female,161.4730676,139.1897546
Female,172.3557921,174.829182
Female,162.8538201,145.5098637
Male,183.6706026,199.75143
Male,163.3945937,163.9772379
Male,174.7588372,184.7658113
Male,173.9571771,193.726609
Male,192.0850396,241.2023301
Male,173.0021866,163.700812
Female,167.31769,155.9155435
Female,167.8197995,147.7523301
Male,171.8916008,185.0994042
Female,152.7592617,110.8378547
Male,177.012215,186.3774477
Female,159.2655905,139.1955935
Male,169.4961166,174.156893
Female,162.2742885,124.7533776
Female,155.4409469,115.9063959
Male,171.152254,184.7163117
Female,160.911566,134.0920309
Female,163.9866641,142.8417711
Female,164.480951,137.3484712
Male,175.5645962,188.9831458
Male,178.9083224,196.1755535
Male,181.5135785,201.9030921
Female,157.9380112,135.610835
Female,164.6735289,150.7431871
Male,179.2279594,181.1863709
Female,171.2864064,149.8223016
Male,173.6829088,179.6324907
Female,164.7477481,137.8295084
Female,159.1954893,134.1825767
Male,182.4778803,207.9578325
Male,183.990362,210.7056018
Male,159.2410426,153.889337
Female,154.2720578,120.9265
Male,178.7450691,192.0782512
Female,170.9350248,161.6447621
Male,167.879571,175.6487627
Male,173.8164173,166.1145086
Male,172.5548757,182.2710213
Female,142.4895443,104.9541004
Male,193.0231352,231.3474009
Male,166.2492585,174.9103282
Female,167.4593266,125.5158549
Male,180.4922879,189.3246707
Female,157.9699332,121.5891983
Female,164.8974076,152.8992432
Female,179.3977633,195.7652595
Female,155.5319976,117.1441394
Male,176.8463564,171.3966631
Female,164.8639369,136.2182185
Male,165.050359,166.8215473
Male,181.2132714,218.5863364
Female,152.9327348,111.0484523
Female,168.3869097,153.1386927
Female,158.5363345,121.0337281
Female,161.8412664,137.9994231
Male,175.2788531,185.879498
Female,161.3157836,114.087596
Male,177.361819,206.5921751
Female,159.6810848,111.4699596
Female,157.8205681,132.3154569
Female,160.6670564,126.637595
Female,153.7187248,133.5392082
Female,176.0980011,167.5828524
Male,159.9184288,154.4345083
Male,177.8733284,198.0959716
Female,158.8864777,132.006233
Female,159.1712869,130.9951891
Male,160.0356976,151.3505719
Male,175.7176092,205.1836213
Female,162.4527742,138.3861118
Male,177.3243206,196.6131438
Female,175.8891502,169.6303068
Female,168.4976504,155.6687435
Male,187.4596823,227.4351837
Female,165.6648694,153.4504405
Male,199.6982899,245.7337827
Male,164.0206921,160.165791
Male,173.1553667,174.873337
Male,153.0835339,126.4556128
Female,153.1752542,107.9783089
Female,154.7529248,120.5549649
Male,179.1552184,212.4352382
Female,155.9895755,102.7404698
Male,166.1390393,167.6290788
Female,157.6486717,123.7048601
Female,177.5310813,172.121606
Female,169.9648255,168.667906
Male,176.9848129,205.1334355
Male,167.6846828,174.6121001
Female,168.5227445,157.3809648
Male,162.6420899,147.3712842
Female,172.6022917,167.0901258
Male,183.9817149,200.0852325
Female,161.4049234,121.5611501
Female,150.6921984,100.4707098
Female,161.9712581,143.723794
Male,183.5027203,220.9017699
Female,165.3460668,142.3697148
Female,160.3295214,132.6229732
Male,179.5883981,202.9105993
Male,183.4559011,203.3901693
Male,183.458145,201.778854
Male,167.327422,174.3012473
Female,168.8573601,159.7921734
Female,154.9263824,112.6480341
Male,178.0014812,189.5959602
Female,165.1955222,140.1901888
Female,159.1092167,115.9133806
Female,176.4546195,174.1461006
Male,166.7955884,174.5668558
Male,172.6556861,171.7254568
Male,176.5993921,189.0273679
Female,163.8215043,139.8141603
Female,154.9710735,108.9678597
Female,170.2379623,159.2438015
Female,167.2733235,162.5440594
Female,171.1580647,162.5506125
Male,176.7160799,191.5471767
Female,159.2146775,134.8998644
Female,156.9513897,118.1663942
Female,156.2342037,104.405917
Female,164.0948388,165.3658255
Female,163.208435,124.9001814
Male,180.1100335,201.358596
Female,171.546008,183.7402603
Male,170.2253342,156.5448123
Female,164.1792321,133.3795459
Male,180.0597983,195.7730753
Female,167.5439556,150.7635481
Female,163.275607,136.7478789
Female,159.478301,107.6958535
Male,188.1383238,218.4235845
Female,168.4448904,144.6664037
Male,174.2270723,176.9842511
Female,160.4226472,132.2344107
Female,150.8787,109.024082
Male,186.6577305,209.9749585
Female,170.0139568,143.203782
Female,173.6355589,166.5705662
Female,164.4458092,167.1415983
Female,159.2093253,125.8924922
Male,172.5574523,182.426648
Male,183.5592316,211.4644879
Female,171.3542065,156.3073107
Female,146.9890492,93.53375287
Female,161.0271223,150.5420438
Female,160.4739628,137.4269783
Male,176.9101381,211.9147484
Female,160.7441714,119.0074606
Female,158.2471301,139.1379059
Female,158.3142223,114.3842835
Male,175.6592664,185.4144354
Female,146.9418326,97.04028987
Male,176.9484694,176.2592744
Female,169.5886813,157.0068135
Female,165.2786813,135.605516
Male,182.7337186,198.9265131
Female,158.6901255,132.5184607
Female,171.2176607,157.8533245
Female,161.7676213,130.3365491
Male,172.7266153,193.9115247
Female,161.3918675,133.5909409
Male,161.7083063,160.125909
Male,175.1326387,196.0356898
Female,161.8402791,138.1877004
Female,165.1235183,145.8232019
Female,157.3081739,124.7801646
Female,160.9075175,156.005408
Female,153.8021219,115.251701
